"node i","node j","query","t0","t1","t2"
"ua0","oa3","SELECT * FROM ""oa3"" WHERE  data < 275 ORDER BY desc LIMIT 100","568981347724","568981584491","568981697995"
"ua0","oa4","SELECT * FROM ""oa4"" WHERE  data < 62 ORDER BY desc LIMIT 100","568981700535","568981938450","568982053073"
"ua0","oa5","SELECT * FROM ""oa5"" WHERE  data < 1 ORDER BY desc LIMIT 100","568982056346","568982294236","568982409392"
"ua0","oa6","SELECT * FROM ""oa6"" WHERE  data < 336 ORDER BY desc LIMIT 100","568982411907","568982649897","568982764638"
"ua0","oa7","SELECT * FROM ""oa7"" WHERE  data < 317 ORDER BY desc LIMIT 100","568982767170","568983005712","568983119251"
"ua0","oa8","SELECT * FROM ""oa8"" WHERE  data < 243 ORDER BY desc LIMIT 100","568983121736","568983358872","568983472846"
"ua0","oa9","SELECT * FROM ""oa9"" WHERE  data < 392 ORDER BY desc LIMIT 100","568983475281","568983713987","568983828643"
"ua1","oa1","SELECT * FROM ""oa1"" WHERE  data < 368 ORDER BY desc LIMIT 100","568983831457","568984112174","568984226094"
"ua1","oa2","SELECT * FROM ""oa2"" WHERE  data < 253 ORDER BY desc LIMIT 100","568984228636","568984469057","568984583436"
"ua1","oa3","SELECT * FROM ""oa3"" WHERE  data < 4 ORDER BY desc LIMIT 100","568984585863","568984823374","568984937678"
"ua1","oa4","SELECT * FROM ""oa4"" WHERE  data < 233 ORDER BY desc LIMIT 100","568984940135","568985179641","568985294304"
"ua1","oa5","SELECT * FROM ""oa5"" WHERE  data < 381 ORDER BY desc LIMIT 100","568985296903","568985534931","568985651903"
"ua1","oa6","SELECT * FROM ""oa6"" WHERE  data < 78 ORDER BY desc LIMIT 100","568985654765","568985891199","568986004343"
"ua1","oa7","SELECT * FROM ""oa7"" WHERE  data < 255 ORDER BY desc LIMIT 100","568986006945","568986246041","568986360654"
"ua1","oa8","SELECT * FROM ""oa8"" WHERE  data < 64 ORDER BY desc LIMIT 100","568986363178","568986600229","568986713894"
"ua1","oa9","SELECT * FROM ""oa9"" WHERE  data < 68 ORDER BY desc LIMIT 100","568986716354","568986955674","568987069906"
"ua1","oa10","SELECT * FROM ""oa10"" WHERE  data < 323 ORDER BY desc LIMIT 100","568987072419","568987349399","568987465216"
"ua2","oa2","SELECT * FROM ""oa2"" WHERE  data < 454 ORDER BY desc LIMIT 100","568987468072","568987708975","568987822989"
"ua2","oa3","SELECT * FROM ""oa3"" WHERE  data < 396 ORDER BY desc LIMIT 100","568987825449","568988072152","568988187470"
"ua2","oa4","SELECT * FROM ""oa4"" WHERE  data < 287 ORDER BY desc LIMIT 100","568988190088","568988429990","568988544675"
"ua2","oa5","SELECT * FROM ""oa5"" WHERE  data < 130 ORDER BY desc LIMIT 100","568988547209","568988784741","568988898316"
"ua2","oa6","SELECT * FROM ""oa6"" WHERE  data < 35 ORDER BY desc LIMIT 100","568988900819","568989140679","568989255893"
"ua2","oa7","SELECT * FROM ""oa7"" WHERE  data < 134 ORDER BY desc LIMIT 100","568989258381","568989496823","568989610718"
"ua2","oa8","SELECT * FROM ""oa8"" WHERE  data < 453 ORDER BY desc LIMIT 100","568989613177","568989850664","568989964059"
"ua2","oa9","SELECT * FROM ""oa9"" WHERE  data < 283 ORDER BY desc LIMIT 100","568989966548","568990204821","568990319062"
"ua2","oa10","SELECT * FROM ""oa10"" WHERE  data < 103 ORDER BY desc LIMIT 100","568990321620","568990558974","568990673913"
"ua2","oa11","SELECT * FROM ""oa11"" WHERE  data < 190 ORDER BY desc LIMIT 100","568990676603","568990915448","568991030880"
"ua3","oa3","SELECT * FROM ""oa3"" WHERE  data < 121 ORDER BY desc LIMIT 100","568991033777","568991273371","568991386679"
"ua3","oa4","SELECT * FROM ""oa4"" WHERE  data < 88 ORDER BY desc LIMIT 100","568991389321","568991628927","568991743056"
"ua3","oa5","SELECT * FROM ""oa5"" WHERE  data < 204 ORDER BY desc LIMIT 100","568991745736","568991983529","568992102191"
"ua3","oa6","SELECT * FROM ""oa6"" WHERE  data < 317 ORDER BY desc LIMIT 100","568992104790","568992343379","568992457501"
"ua3","oa7","SELECT * FROM ""oa7"" WHERE  data < 181 ORDER BY desc LIMIT 100","568992460235","568992697843","568992817046"
"ua3","oa8","SELECT * FROM ""oa8"" WHERE  data < 90 ORDER BY desc LIMIT 100","568992839476","568993134153","568993303491"
"ua3","oa9","SELECT * FROM ""oa9"" WHERE  data < 166 ORDER BY desc LIMIT 100","568993306109","568993546329","568993661749"
"ua3","oa10","SELECT * FROM ""oa10"" WHERE  data < 122 ORDER BY desc LIMIT 100","568993664263","568993901784","568994018210"
"ua3","oa11","SELECT * FROM ""oa11"" WHERE  data < 41 ORDER BY desc LIMIT 100","568994020817","568994260824","568994376920"
"ua3","oa12","SELECT * FROM ""oa12"" WHERE  data < 64 ORDER BY desc LIMIT 100","568994379568","568994617325","568994732379"
"ua4","oa4","SELECT * FROM ""oa4"" WHERE  data < 253 ORDER BY desc LIMIT 100","568994735185","568994975404","568995090875"
"ua4","oa5","SELECT * FROM ""oa5"" WHERE  data < 328 ORDER BY desc LIMIT 100","568995093476","568995330260","568995444763"
"ua4","oa6","SELECT * FROM ""oa6"" WHERE  data < 213 ORDER BY desc LIMIT 100","568995447288","568995687268","568995801853"
"ua4","oa7","SELECT * FROM ""oa7"" WHERE  data < 109 ORDER BY desc LIMIT 100","568995804356","568996048329","568996162855"
"ua4","oa8","SELECT * FROM ""oa8"" WHERE  data < 289 ORDER BY desc LIMIT 100","568996165470","568996404592","568996518899"
"ua4","oa9","SELECT * FROM ""oa9"" WHERE  data < 146 ORDER BY desc LIMIT 100","568996521400","568996760426","568996874660"
"ua4","oa10","SELECT * FROM ""oa10"" WHERE  data < 155 ORDER BY desc LIMIT 100","568996877191","568997114064","568997228313"
"ua4","oa11","SELECT * FROM ""oa11"" WHERE  data < 24 ORDER BY desc LIMIT 100","568997230971","568997469280","568997584766"
"ua4","oa12","SELECT * FROM ""oa12"" WHERE  data < 408 ORDER BY desc LIMIT 100","568997587273","568997824119","568997939269"
"ua4","oa13","SELECT * FROM ""oa13"" WHERE  data < 124 ORDER BY desc LIMIT 100","568997941760","568998180951","568998295470"
"ua5","oa5","SELECT * FROM ""oa5"" WHERE  data < 458 ORDER BY desc LIMIT 100","568998298152","568998536699","568998655923"
"ua5","oa6","SELECT * FROM ""oa6"" WHERE  data < 289 ORDER BY desc LIMIT 100","568998658545","568998898499","568999017642"
"ua5","oa7","SELECT * FROM ""oa7"" WHERE  data < 221 ORDER BY desc LIMIT 100","568999020200","568999256462","568999375051"
"ua5","oa8","SELECT * FROM ""oa8"" WHERE  data < 429 ORDER BY desc LIMIT 100","568999377530","568999617237","568999736255"
"ua5","oa9","SELECT * FROM ""oa9"" WHERE  data < 492 ORDER BY desc LIMIT 100","568999738769","568999977629","569000140868"
"ua5","oa10","SELECT * FROM ""oa10"" WHERE  data < 322 ORDER BY desc LIMIT 100","569000143416","569000382552","569000501897"
"ua5","oa11","SELECT * FROM ""oa11"" WHERE  data < 424 ORDER BY desc LIMIT 100","569000504541","569000744307","569000865051"
"ua5","oa12","SELECT * FROM ""oa12"" WHERE  data < 298 ORDER BY desc LIMIT 100","569000867579","569001104943","569001224677"
"ua5","oa13","SELECT * FROM ""oa13"" WHERE  data < 47 ORDER BY desc LIMIT 100","569001227168","569001466679","569001586618"
"ua5","oa14","SELECT * FROM ""oa14"" WHERE  data < 143 ORDER BY desc LIMIT 100","569001589190","569001827330","569001946378"
"ua6","oa6","SELECT * FROM ""oa6"" WHERE  data < 126 ORDER BY desc LIMIT 100","569001948981","569002189550","569002304266"
"ua6","oa7","SELECT * FROM ""oa7"" WHERE  data < 9 ORDER BY desc LIMIT 100","569002306814","569002545008","569002660405"
"ua6","oa8","SELECT * FROM ""oa8"" WHERE  data < 377 ORDER BY desc LIMIT 100","569002662966","569002902870","569003017463"
"ua6","oa9","SELECT * FROM ""oa9"" WHERE  data < 53 ORDER BY desc LIMIT 100","569003019987","569003258268","569003371570"
"ua6","oa10","SELECT * FROM ""oa10"" WHERE  data < 234 ORDER BY desc LIMIT 100","569003374151","569003613022","569003728961"
"ua6","oa11","SELECT * FROM ""oa11"" WHERE  data < 463 ORDER BY desc LIMIT 100","569003731586","569003972274","569004140971"
"ua6","oa12","SELECT * FROM ""oa12"" WHERE  data < 9 ORDER BY desc LIMIT 100","569004143744","569004383091","569004499011"
"ua6","oa13","SELECT * FROM ""oa13"" WHERE  data < 87 ORDER BY desc LIMIT 100","569004501668","569004742358","569004857095"
"ua6","oa14","SELECT * FROM ""oa14"" WHERE  data < 59 ORDER BY desc LIMIT 100","569004859669","569005097556","569005213113"
"ua6","oa15","SELECT * FROM ""oa15"" WHERE  data < 342 ORDER BY desc LIMIT 100","569005215635","569005455751","569005571163"
"ua7","oa7","SELECT * FROM ""oa7"" WHERE  data < 164 ORDER BY desc LIMIT 100","569005573763","569005812364","569005925751"
"ua7","oa8","SELECT * FROM ""oa8"" WHERE  data < 439 ORDER BY desc LIMIT 100","569005928402","569006168646","569006283401"
"ua7","oa9","SELECT * FROM ""oa9"" WHERE  data < 477 ORDER BY desc LIMIT 100","569006285955","569006523978","569006637207"
"ua7","oa10","SELECT * FROM ""oa10"" WHERE  data < 473 ORDER BY desc LIMIT 100","569006639672","569006879038","569006993751"
"ua7","oa11","SELECT * FROM ""oa11"" WHERE  data < 19 ORDER BY desc LIMIT 100","569006996353","569007233379","569007352456"
"ua7","oa12","SELECT * FROM ""oa12"" WHERE  data < 205 ORDER BY desc LIMIT 100","569007354991","569007592321","569007707285"
"ua7","oa13","SELECT * FROM ""oa13"" WHERE  data < 218 ORDER BY desc LIMIT 100","569007709815","569007948547","569008104627"
"ua7","oa14","SELECT * FROM ""oa14"" WHERE  data < 100 ORDER BY desc LIMIT 100","569008107167","569008344809","569008459716"
"ua7","oa15","SELECT * FROM ""oa15"" WHERE  data < 348 ORDER BY desc LIMIT 100","569008462228","569008701967","569008817412"
"ua7","oa16","SELECT * FROM ""oa16"" WHERE  data < 24 ORDER BY desc LIMIT 100","569008819910","569009057169","569009172174"
"ua8","oa8","SELECT * FROM ""oa8"" WHERE  data < 370 ORDER BY desc LIMIT 100","569009174824","569009416408","569009530811"
"ua8","oa9","SELECT * FROM ""oa9"" WHERE  data < 52 ORDER BY desc LIMIT 100","569009533404","569009772653","569009887045"
"ua8","oa10","SELECT * FROM ""oa10"" WHERE  data < 398 ORDER BY desc LIMIT 100","569009889596","569010128496","569010243323"
"ua8","oa11","SELECT * FROM ""oa11"" WHERE  data < 213 ORDER BY desc LIMIT 100","569010245846","569010484093","569010601348"
"ua8","oa12","SELECT * FROM ""oa12"" WHERE  data < 3 ORDER BY desc LIMIT 100","569010603905","569010840355","569010955696"
"ua8","oa13","SELECT * FROM ""oa13"" WHERE  data < 481 ORDER BY desc LIMIT 100","569010958281","569011197194","569011312555"
"ua8","oa14","SELECT * FROM ""oa14"" WHERE  data < 310 ORDER BY desc LIMIT 100","569011315139","569011552550","569011667677"
"ua8","oa15","SELECT * FROM ""oa15"" WHERE  data < 424 ORDER BY desc LIMIT 100","569011670246","569011908748","569012030099"
"ua8","oa16","SELECT * FROM ""oa16"" WHERE  data < 236 ORDER BY desc LIMIT 100","569012032698","569012270518","569012386880"
"ua8","oa17","SELECT * FROM ""oa17"" WHERE  data < 268 ORDER BY desc LIMIT 100","569012389382","569012628160","569012743910"
"ua9","oa9","SELECT * FROM ""oa9"" WHERE  data < 193 ORDER BY desc LIMIT 100","569012746554","569012986374","569013100881"
"ua9","oa10","SELECT * FROM ""oa10"" WHERE  data < 123 ORDER BY desc LIMIT 100","569013103425","569013343254","569013459630"
"ua9","oa11","SELECT * FROM ""oa11"" WHERE  data < 257 ORDER BY desc LIMIT 100","569013462197","569013700085","569013817655"
"ua9","oa12","SELECT * FROM ""oa12"" WHERE  data < 208 ORDER BY desc LIMIT 100","569013820237","569014060221","569014177761"
"ua9","oa13","SELECT * FROM ""oa13"" WHERE  data < 179 ORDER BY desc LIMIT 100","569014180282","569014418857","569014533516"
"ua9","oa14","SELECT * FROM ""oa14"" WHERE  data < 112 ORDER BY desc LIMIT 100","569014535970","569014772954","569014886472"
"ua9","oa15","SELECT * FROM ""oa15"" WHERE  data < 202 ORDER BY desc LIMIT 100","569014888951","569015128451","569015242978"
"ua9","oa16","SELECT * FROM ""oa16"" WHERE  data < 466 ORDER BY desc LIMIT 100","569015245521","569015482336","569015597132"
"ua9","oa17","SELECT * FROM ""oa17"" WHERE  data < 237 ORDER BY desc LIMIT 100","569015599546","569015838791","569015953406"
"ua9","oa18","SELECT * FROM ""oa18"" WHERE  data < 350 ORDER BY desc LIMIT 100","569015955819","569016197293","569016312658"
"ua10","oa10","SELECT * FROM ""oa10"" WHERE  data < 285 ORDER BY desc LIMIT 100","569016315280","569016556956","569016673021"
"ua10","oa11","SELECT * FROM ""oa11"" WHERE  data < 462 ORDER BY desc LIMIT 100","569016694506","569016991640","569017130654"
"ua10","oa12","SELECT * FROM ""oa12"" WHERE  data < 434 ORDER BY desc LIMIT 100","569017133379","569017374075","569017491312"
"ua10","oa13","SELECT * FROM ""oa13"" WHERE  data < 102 ORDER BY desc LIMIT 100","569017493888","569017730866","569017849616"
"ua10","oa14","SELECT * FROM ""oa14"" WHERE  data < 331 ORDER BY desc LIMIT 100","569017852126","569018089380","569018204152"
"ua10","oa15","SELECT * FROM ""oa15"" WHERE  data < 305 ORDER BY desc LIMIT 100","569018206690","569018445500","569018560440"
"ua10","oa16","SELECT * FROM ""oa16"" WHERE  data < 472 ORDER BY desc LIMIT 100","569018563004","569018799686","569018914964"
"ua10","oa17","SELECT * FROM ""oa17"" WHERE  data < 438 ORDER BY desc LIMIT 100","569018917479","569019156144","569019271721"
"ua10","oa18","SELECT * FROM ""oa18"" WHERE  data < 62 ORDER BY desc LIMIT 100","569019274199","569019572597","569019693041"
"ua10","oa19","SELECT * FROM ""oa19"" WHERE  data < 301 ORDER BY desc LIMIT 100","569019695727","569019972476","569020109622"
"ua11","oa11","SELECT * FROM ""oa11"" WHERE  data < 465 ORDER BY desc LIMIT 100","569020112741","569020387798","569020495096"
"ua11","oa12","SELECT * FROM ""oa12"" WHERE  data < 45 ORDER BY desc LIMIT 100","569020497661","569020737313","569020841798"
"ua11","oa13","SELECT * FROM ""oa13"" WHERE  data < 380 ORDER BY desc LIMIT 100","569020844367","569021082213","569021185188"
"ua11","oa14","SELECT * FROM ""oa14"" WHERE  data < 358 ORDER BY desc LIMIT 100","569021187776","569021426461","569021532658"
"ua11","oa15","SELECT * FROM ""oa15"" WHERE  data < 141 ORDER BY desc LIMIT 100","569021535188","569021773982","569021878214"
"ua11","oa16","SELECT * FROM ""oa16"" WHERE  data < 387 ORDER BY desc LIMIT 100","569021880650","569022117191","569022220310"
"ua11","oa17","SELECT * FROM ""oa17"" WHERE  data < 23 ORDER BY desc LIMIT 100","569022222867","569022461151","569022564931"
"ua11","oa18","SELECT * FROM ""oa18"" WHERE  data < 107 ORDER BY desc LIMIT 100","569022567436","569022804227","569022907082"
"ua11","oa19","SELECT * FROM ""oa19"" WHERE  data < 182 ORDER BY desc LIMIT 100","569022909614","569023147847","569023250477"
"ua11","oa20","SELECT * FROM ""oa20"" WHERE  data < 100 ORDER BY desc LIMIT 100","569023252953","569023489197","569023592229"
"ua12","oa12","SELECT * FROM ""oa12"" WHERE  data < 255 ORDER BY desc LIMIT 100","569023594896","569023834390","569023937621"
"ua12","oa13","SELECT * FROM ""oa13"" WHERE  data < 286 ORDER BY desc LIMIT 100","569023940186","569024220034","569024324087"
"ua12","oa14","SELECT * FROM ""oa14"" WHERE  data < 480 ORDER BY desc LIMIT 100","569024326758","569024565572","569024668883"
"ua12","oa15","SELECT * FROM ""oa15"" WHERE  data < 440 ORDER BY desc LIMIT 100","569024671383","569024907862","569025014043"
"ua12","oa16","SELECT * FROM ""oa16"" WHERE  data < 279 ORDER BY desc LIMIT 100","569025016615","569025253671","569025356332"
"ua12","oa17","SELECT * FROM ""oa17"" WHERE  data < 342 ORDER BY desc LIMIT 100","569025358809","569025597654","569025700778"
"ua12","oa18","SELECT * FROM ""oa18"" WHERE  data < 226 ORDER BY desc LIMIT 100","569025703299","569025939429","569026042319"
"ua12","oa19","SELECT * FROM ""oa19"" WHERE  data < 181 ORDER BY desc LIMIT 100","569026044776","569026283567","569026386207"
"ua12","oa20","SELECT * FROM ""oa20"" WHERE  data < 434 ORDER BY desc LIMIT 100","569026388697","569026625203","569026727084"
"ua12","oa21","SELECT * FROM ""oa21"" WHERE  data < 390 ORDER BY desc LIMIT 100","569026729556","569026967748","569027071154"
"ua13","oa13","SELECT * FROM ""oa13"" WHERE  data < 296 ORDER BY desc LIMIT 100","569027073742","569027311500","569027414476"
"ua13","oa14","SELECT * FROM ""oa14"" WHERE  data < 233 ORDER BY desc LIMIT 100","569027417055","569027655492","569027758013"
"ua13","oa15","SELECT * FROM ""oa15"" WHERE  data < 475 ORDER BY desc LIMIT 100","569027760567","569027996967","569028107909"
"ua13","oa16","SELECT * FROM ""oa16"" WHERE  data < 99 ORDER BY desc LIMIT 100","569028110623","569028350079","569028453739"
"ua13","oa17","SELECT * FROM ""oa17"" WHERE  data < 317 ORDER BY desc LIMIT 100","569028456187","569028695374","569028798058"
"ua13","oa18","SELECT * FROM ""oa18"" WHERE  data < 100 ORDER BY desc LIMIT 100","569028800609","569029037488","569029140626"
"ua13","oa19","SELECT * FROM ""oa19"" WHERE  data < 135 ORDER BY desc LIMIT 100","569029143143","569029381800","569029484436"
"ua13","oa20","SELECT * FROM ""oa20"" WHERE  data < 141 ORDER BY desc LIMIT 100","569029487040","569029723082","569029826178"
"ua13","oa21","SELECT * FROM ""oa21"" WHERE  data < 404 ORDER BY desc LIMIT 100","569029828638","569030066957","569030170076"
"ua13","oa22","SELECT * FROM ""oa22"" WHERE  data < 266 ORDER BY desc LIMIT 100","569030172548","569030409259","569030513475"
"ua14","oa14","SELECT * FROM ""oa14"" WHERE  data < 466 ORDER BY desc LIMIT 100","569030516053","569030756266","569030859728"
"ua14","oa15","SELECT * FROM ""oa15"" WHERE  data < 433 ORDER BY desc LIMIT 100","569030862215","569031099677","569031202211"
"ua14","oa16","SELECT * FROM ""oa16"" WHERE  data < 1 ORDER BY desc LIMIT 100","569031204840","569031442312","569031545660"
"ua14","oa17","SELECT * FROM ""oa17"" WHERE  data < 357 ORDER BY desc LIMIT 100","569031548176","569031785004","569031889328"
"ua14","oa18","SELECT * FROM ""oa18"" WHERE  data < 25 ORDER BY desc LIMIT 100","569031891850","569032169981","569032272488"
"ua14","oa19","SELECT * FROM ""oa19"" WHERE  data < 80 ORDER BY desc LIMIT 100","569032275111","569032513160","569032615911"
"ua14","oa20","SELECT * FROM ""oa20"" WHERE  data < 158 ORDER BY desc LIMIT 100","569032618370","569032854688","569032956063"
"ua14","oa21","SELECT * FROM ""oa21"" WHERE  data < 107 ORDER BY desc LIMIT 100","569032958598","569033197071","569033299557"
"ua14","oa22","SELECT * FROM ""oa22"" WHERE  data < 228 ORDER BY desc LIMIT 100","569033302032","569033538340","569033641459"
"ua14","oa23","SELECT * FROM ""oa23"" WHERE  data < 98 ORDER BY desc LIMIT 100","569033643980","569033882082","569033985476"
"ua15","oa15","SELECT * FROM ""oa15"" WHERE  data < 308 ORDER BY desc LIMIT 100","569033988122","569034225418","569034328589"
"ua15","oa16","SELECT * FROM ""oa16"" WHERE  data < 154 ORDER BY desc LIMIT 100","569034331118","569034570493","569034673564"
"ua15","oa17","SELECT * FROM ""oa17"" WHERE  data < 96 ORDER BY desc LIMIT 100","569034675992","569034913822","569035015971"
"ua15","oa18","SELECT * FROM ""oa18"" WHERE  data < 351 ORDER BY desc LIMIT 100","569035018396","569035256476","569035359105"
"ua15","oa19","SELECT * FROM ""oa19"" WHERE  data < 228 ORDER BY desc LIMIT 100","569035361625","569035599916","569035702316"
"ua15","oa20","SELECT * FROM ""oa20"" WHERE  data < 314 ORDER BY desc LIMIT 100","569035704798","569035941713","569036053385"
"ua15","oa21","SELECT * FROM ""oa21"" WHERE  data < 177 ORDER BY desc LIMIT 100","569036056246","569036295027","569036397482"
"ua15","oa22","SELECT * FROM ""oa22"" WHERE  data < 224 ORDER BY desc LIMIT 100","569036399994","569036636906","569036739171"
"ua15","oa23","SELECT * FROM ""oa23"" WHERE  data < 456 ORDER BY desc LIMIT 100","569036741730","569036979762","569037082164"
"ua15","oa24","SELECT * FROM ""oa24"" WHERE  data < 37 ORDER BY desc LIMIT 100","569037084633","569037321366","569037424664"
"ua16","oa16","SELECT * FROM ""oa16"" WHERE  data < 105 ORDER BY desc LIMIT 100","569037427228","569037666649","569037770189"
"ua16","oa17","SELECT * FROM ""oa17"" WHERE  data < 186 ORDER BY desc LIMIT 100","569037772701","569038009582","569038111630"
"ua16","oa18","SELECT * FROM ""oa18"" WHERE  data < 436 ORDER BY desc LIMIT 100","569038114094","569038352834","569038455605"
"ua16","oa19","SELECT * FROM ""oa19"" WHERE  data < 23 ORDER BY desc LIMIT 100","569038458053","569038695456","569038800491"
"ua16","oa20","SELECT * FROM ""oa20"" WHERE  data < 160 ORDER BY desc LIMIT 100","569038803062","569039040278","569039142816"
"ua16","oa21","SELECT * FROM ""oa21"" WHERE  data < 26 ORDER BY desc LIMIT 100","569039145284","569039383548","569039485827"
"ua16","oa22","SELECT * FROM ""oa22"" WHERE  data < 391 ORDER BY desc LIMIT 100","569039512498","569039756755","569039865477"
"ua16","oa23","SELECT * FROM ""oa23"" WHERE  data < 126 ORDER BY desc LIMIT 100","569039868040","569040153656","569040262466"
"ua16","oa24","SELECT * FROM ""oa24"" WHERE  data < 485 ORDER BY desc LIMIT 100","569040265235","569040505049","569040632767"
"ua16","oa25","SELECT * FROM ""oa25"" WHERE  data < 100 ORDER BY desc LIMIT 100","569040635338","569040902588","569041011932"
"ua17","oa17","SELECT * FROM ""oa17"" WHERE  data < 357 ORDER BY desc LIMIT 100","569041014563","569041252601","569041357687"
"ua17","oa18","SELECT * FROM ""oa18"" WHERE  data < 340 ORDER BY desc LIMIT 100","569041360213","569041600261","569041704132"
"ua17","oa19","SELECT * FROM ""oa19"" WHERE  data < 257 ORDER BY desc LIMIT 100","569041706719","569041944305","569042051733"
"ua17","oa20","SELECT * FROM ""oa20"" WHERE  data < 135 ORDER BY desc LIMIT 100","569042054375","569042290849","569042393921"
"ua17","oa21","SELECT * FROM ""oa21"" WHERE  data < 349 ORDER BY desc LIMIT 100","569042396440","569042635634","569042740267"
"ua17","oa22","SELECT * FROM ""oa22"" WHERE  data < 456 ORDER BY desc LIMIT 100","569042742984","569042979240","569043082214"
"ua17","oa23","SELECT * FROM ""oa23"" WHERE  data < 41 ORDER BY desc LIMIT 100","569043084708","569043323767","569043427646"
"ua17","oa24","SELECT * FROM ""oa24"" WHERE  data < 11 ORDER BY desc LIMIT 100","569043430198","569043666633","569043769239"
"ua17","oa25","SELECT * FROM ""oa25"" WHERE  data < 120 ORDER BY desc LIMIT 100","569043771731","569044046163","569044167880"
"ua17","oa26","SELECT * FROM ""oa26"" WHERE  data < 407 ORDER BY desc LIMIT 100","569044170697","569044407729","569044510831"
"ua18","oa18","SELECT * FROM ""oa18"" WHERE  data < 46 ORDER BY desc LIMIT 100","569044513489","569044753993","569044857874"
"ua18","oa19","SELECT * FROM ""oa19"" WHERE  data < 384 ORDER BY desc LIMIT 100","569044860638","569045100080","569045203902"
"ua18","oa20","SELECT * FROM ""oa20"" WHERE  data < 175 ORDER BY desc LIMIT 100","569045206373","569045444492","569045548801"
"ua18","oa21","SELECT * FROM ""oa21"" WHERE  data < 426 ORDER BY desc LIMIT 100","569045551401","569045788925","569045892305"
"ua18","oa22","SELECT * FROM ""oa22"" WHERE  data < 362 ORDER BY desc LIMIT 100","569045894848","569046131008","569046233316"
"ua18","oa23","SELECT * FROM ""oa23"" WHERE  data < 237 ORDER BY desc LIMIT 100","569046235800","569046473786","569046577435"
"ua18","oa24","SELECT * FROM ""oa24"" WHERE  data < 158 ORDER BY desc LIMIT 100","569046580047","569046816105","569046919356"
"ua18","oa25","SELECT * FROM ""oa25"" WHERE  data < 242 ORDER BY desc LIMIT 100","569046921870","569047160610","569047263267"
"ua18","oa26","SELECT * FROM ""oa26"" WHERE  data < 336 ORDER BY desc LIMIT 100","569047265815","569047502167","569047604178"
"ua18","oa27","SELECT * FROM ""oa27"" WHERE  data < 67 ORDER BY desc LIMIT 100","569047606657","569047845508","569047949125"
"ua19","oa19","SELECT * FROM ""oa19"" WHERE  data < 443 ORDER BY desc LIMIT 100","569047951802","569048231502","569048336067"
"ua19","oa20","SELECT * FROM ""oa20"" WHERE  data < 11 ORDER BY desc LIMIT 100","569048338734","569048578049","569048681871"
"ua19","oa21","SELECT * FROM ""oa21"" WHERE  data < 22 ORDER BY desc LIMIT 100","569048684428","569048921469","569049027572"
"ua19","oa22","SELECT * FROM ""oa22"" WHERE  data < 123 ORDER BY desc LIMIT 100","569049030123","569049266412","569049368696"
"ua19","oa23","SELECT * FROM ""oa23"" WHERE  data < 44 ORDER BY desc LIMIT 100","569049371199","569049609954","569049712695"
"ua19","oa24","SELECT * FROM ""oa24"" WHERE  data < 142 ORDER BY desc LIMIT 100","569049715254","569049951005","569050053174"
"ua19","oa25","SELECT * FROM ""oa25"" WHERE  data < 237 ORDER BY desc LIMIT 100","569050055645","569050293951","569050396664"
"ua19","oa26","SELECT * FROM ""oa26"" WHERE  data < 234 ORDER BY desc LIMIT 100","569050399163","569050635108","569050737536"
"ua19","oa27","SELECT * FROM ""oa27"" WHERE  data < 494 ORDER BY desc LIMIT 100","569050740007","569050978419","569051081653"
"ua19","oa28","SELECT * FROM ""oa28"" WHERE  data < 488 ORDER BY desc LIMIT 100","569051084415","569051321410","569051424160"
"ua20","oa20","SELECT * FROM ""oa20"" WHERE  data < 328 ORDER BY desc LIMIT 100","569051426687","569051665046","569051767987"
"ua20","oa21","SELECT * FROM ""oa21"" WHERE  data < 208 ORDER BY desc LIMIT 100","569051770453","569052016185","569052119098"
"ua20","oa22","SELECT * FROM ""oa22"" WHERE  data < 82 ORDER BY desc LIMIT 100","569052121601","569052360907","569052465326"
"ua20","oa23","SELECT * FROM ""oa23"" WHERE  data < 65 ORDER BY desc LIMIT 100","569052467889","569052726239","569052829711"
"ua20","oa24","SELECT * FROM ""oa24"" WHERE  data < 213 ORDER BY desc LIMIT 100","569052832381","569053068710","569053171542"
"ua20","oa25","SELECT * FROM ""oa25"" WHERE  data < 390 ORDER BY desc LIMIT 100","569053174036","569053412851","569053515695"
"ua20","oa26","SELECT * FROM ""oa26"" WHERE  data < 186 ORDER BY desc LIMIT 100","569053518161","569053754519","569053857061"
"ua20","oa27","SELECT * FROM ""oa27"" WHERE  data < 121 ORDER BY desc LIMIT 100","569053859568","569054098150","569054200892"
"ua20","oa28","SELECT * FROM ""oa28"" WHERE  data < 115 ORDER BY desc LIMIT 100","569054203390","569054439873","569054542522"
"ua20","oa29","SELECT * FROM ""oa29"" WHERE  data < 140 ORDER BY desc LIMIT 100","569054545010","569054783274","569054886928"
"ua21","oa21","SELECT * FROM ""oa21"" WHERE  data < 335 ORDER BY desc LIMIT 100","569054889419","569055126558","569055228808"
"ua21","oa22","SELECT * FROM ""oa22"" WHERE  data < 182 ORDER BY desc LIMIT 100","569055231250","569055469456","569055572586"
"ua21","oa23","SELECT * FROM ""oa23"" WHERE  data < 105 ORDER BY desc LIMIT 100","569055575161","569055810862","569055915453"
"ua21","oa24","SELECT * FROM ""oa24"" WHERE  data < 111 ORDER BY desc LIMIT 100","569055918040","569056196269","569056300139"
