"node i","node j","query","t0","t1","t2"
"ua80","oa83","SELECT * FROM ""oa83"" WHERE  data > 238 ORDER BY desc LIMIT 100","570475165394","570475401721","570475701326"
"ua80","oa84","SELECT * FROM ""oa84"" WHERE  data > 484 ORDER BY desc LIMIT 100","570475703948","570475940106","570476223278"
"ua80","oa85","SELECT * FROM ""oa85"" WHERE  data > 405 ORDER BY desc LIMIT 100","570476225988","570476462568","570476736542"
"ua80","oa86","SELECT * FROM ""oa86"" WHERE  data > 12 ORDER BY desc LIMIT 100","570476739190","570476975649","570477249369"
"ua80","oa87","SELECT * FROM ""oa87"" WHERE  data > 24 ORDER BY desc LIMIT 100","570477251945","570477487931","570477760928"
"ua80","oa88","SELECT * FROM ""oa88"" WHERE  data > 183 ORDER BY desc LIMIT 100","570477763544","570477999549","570478273456"
"ua80","oa89","SELECT * FROM ""oa89"" WHERE  data > 401 ORDER BY desc LIMIT 100","570478276079","570478512853","570478785831"
"ua81","oa81","SELECT * FROM ""oa81"" WHERE  data > 12 ORDER BY desc LIMIT 100","570478788483","570479026179","570479298687"
"ua81","oa82","SELECT * FROM ""oa82"" WHERE  data > 166 ORDER BY desc LIMIT 100","570479301241","570479538098","570479811280"
"ua81","oa83","SELECT * FROM ""oa83"" WHERE  data > 405 ORDER BY desc LIMIT 100","570479813858","570480056933","570480333141"
"ua81","oa84","SELECT * FROM ""oa84"" WHERE  data > 129 ORDER BY desc LIMIT 100","570480335762","570480573436","570480847482"
"ua81","oa85","SELECT * FROM ""oa85"" WHERE  data > 229 ORDER BY desc LIMIT 100","570480850104","570481086964","570481361190"
"ua81","oa86","SELECT * FROM ""oa86"" WHERE  data > 74 ORDER BY desc LIMIT 100","570481363811","570481602804","570481872741"
"ua81","oa87","SELECT * FROM ""oa87"" WHERE  data > 143 ORDER BY desc LIMIT 100","570481875331","570482113804","570482385410"
"ua81","oa88","SELECT * FROM ""oa88"" WHERE  data > 217 ORDER BY desc LIMIT 100","570482387992","570482626220","570482897390"
"ua81","oa89","SELECT * FROM ""oa89"" WHERE  data > 374 ORDER BY desc LIMIT 100","570482899938","570483137710","570483409388"
"ua81","oa90","SELECT * FROM ""oa90"" WHERE  data > 207 ORDER BY desc LIMIT 100","570483411967","570483650390","570483920535"
"ua82","oa82","SELECT * FROM ""oa82"" WHERE  data > 445 ORDER BY desc LIMIT 100","570483923422","570484172097","570484446674"
"ua82","oa83","SELECT * FROM ""oa83"" WHERE  data > 261 ORDER BY desc LIMIT 100","570484449532","570484688027","570484959700"
"ua82","oa84","SELECT * FROM ""oa84"" WHERE  data > 176 ORDER BY desc LIMIT 100","570484962259","570485200220","570485471212"
"ua82","oa85","SELECT * FROM ""oa85"" WHERE  data > 401 ORDER BY desc LIMIT 100","570485473747","570485711699","570485991066"
"ua82","oa86","SELECT * FROM ""oa86"" WHERE  data > 491 ORDER BY desc LIMIT 100","570485993661","570486234079","570486506213"
"ua82","oa87","SELECT * FROM ""oa87"" WHERE  data > 83 ORDER BY desc LIMIT 100","570486508847","570486746715","570487018061"
"ua82","oa88","SELECT * FROM ""oa88"" WHERE  data > 471 ORDER BY desc LIMIT 100","570487020687","570487259269","570487531017"
"ua82","oa89","SELECT * FROM ""oa89"" WHERE  data > 245 ORDER BY desc LIMIT 100","570487533605","570487772028","570488047413"
"ua82","oa90","SELECT * FROM ""oa90"" WHERE  data > 49 ORDER BY desc LIMIT 100","570488050030","570488288885","570488562678"
"ua82","oa91","SELECT * FROM ""oa91"" WHERE  data > 169 ORDER BY desc LIMIT 100","570488565301","570488804219","570489075227"
"ua83","oa83","SELECT * FROM ""oa83"" WHERE  data > 161 ORDER BY desc LIMIT 100","570489078002","570489403891","570489687336"
"ua83","oa84","SELECT * FROM ""oa84"" WHERE  data > 292 ORDER BY desc LIMIT 100","570489690223","570489927656","570490202840"
"ua83","oa85","SELECT * FROM ""oa85"" WHERE  data > 29 ORDER BY desc LIMIT 100","570490205527","570490442379","570490717665"
"ua83","oa86","SELECT * FROM ""oa86"" WHERE  data > 212 ORDER BY desc LIMIT 100","570490720302","570490957797","570491231800"
"ua83","oa87","SELECT * FROM ""oa87"" WHERE  data > 369 ORDER BY desc LIMIT 100","570491234447","570491471114","570491745667"
"ua83","oa88","SELECT * FROM ""oa88"" WHERE  data > 215 ORDER BY desc LIMIT 100","570491748326","570491986176","570492267231"
"ua83","oa89","SELECT * FROM ""oa89"" WHERE  data > 231 ORDER BY desc LIMIT 100","570492270052","570492506953","570492780642"
"ua83","oa90","SELECT * FROM ""oa90"" WHERE  data > 8 ORDER BY desc LIMIT 100","570492783249","570493021504","570493296321"
"ua83","oa91","SELECT * FROM ""oa91"" WHERE  data > 389 ORDER BY desc LIMIT 100","570493298936","570493535611","570493808583"
"ua83","oa92","SELECT * FROM ""oa92"" WHERE  data > 69 ORDER BY desc LIMIT 100","570493811196","570494048220","570494321888"
"ua84","oa84","SELECT * FROM ""oa84"" WHERE  data > 81 ORDER BY desc LIMIT 100","570494324669","570494562878","570494837867"
"ua84","oa85","SELECT * FROM ""oa85"" WHERE  data > 328 ORDER BY desc LIMIT 100","570494840485","570495077390","570495351268"
"ua84","oa86","SELECT * FROM ""oa86"" WHERE  data > 193 ORDER BY desc LIMIT 100","570495353874","570495590858","570495865886"
"ua84","oa87","SELECT * FROM ""oa87"" WHERE  data > 256 ORDER BY desc LIMIT 100","570495868530","570496144933","570496418854"
"ua84","oa88","SELECT * FROM ""oa88"" WHERE  data > 429 ORDER BY desc LIMIT 100","570496421440","570496658777","570496931783"
"ua84","oa89","SELECT * FROM ""oa89"" WHERE  data > 134 ORDER BY desc LIMIT 100","570496934229","570497170528","570497444390"
"ua84","oa90","SELECT * FROM ""oa90"" WHERE  data > 169 ORDER BY desc LIMIT 100","570497446866","570497683962","570497957239"
"ua84","oa91","SELECT * FROM ""oa91"" WHERE  data > 98 ORDER BY desc LIMIT 100","570497959808","570498197164","570498471024"
"ua84","oa92","SELECT * FROM ""oa92"" WHERE  data > 317 ORDER BY desc LIMIT 100","570498473480","570498712009","570498984109"
"ua84","oa93","SELECT * FROM ""oa93"" WHERE  data > 360 ORDER BY desc LIMIT 100","570499007289","570499407979","570499702061"
"ua85","oa85","SELECT * FROM ""oa85"" WHERE  data > 477 ORDER BY desc LIMIT 100","570499705294","570499946550","570500230634"
"ua85","oa86","SELECT * FROM ""oa86"" WHERE  data > 331 ORDER BY desc LIMIT 100","570500233645","570500473400","570500745913"
"ua85","oa87","SELECT * FROM ""oa87"" WHERE  data > 245 ORDER BY desc LIMIT 100","570500748586","570500987677","570501260801"
"ua85","oa88","SELECT * FROM ""oa88"" WHERE  data > 58 ORDER BY desc LIMIT 100","570501263387","570501502640","570501775343"
"ua85","oa89","SELECT * FROM ""oa89"" WHERE  data > 355 ORDER BY desc LIMIT 100","570501777944","570502016686","570502288527"
"ua85","oa90","SELECT * FROM ""oa90"" WHERE  data > 480 ORDER BY desc LIMIT 100","570502291289","570502530748","570502822169"
"ua85","oa91","SELECT * FROM ""oa91"" WHERE  data > 499 ORDER BY desc LIMIT 100","570502824638","570503063072","570503333649"
"ua85","oa92","SELECT * FROM ""oa92"" WHERE  data > 340 ORDER BY desc LIMIT 100","570503336169","570503575220","570503846777"
"ua85","oa93","SELECT * FROM ""oa93"" WHERE  data > 389 ORDER BY desc LIMIT 100","570503849360","570504131206","570504405685"
"ua85","oa94","SELECT * FROM ""oa94"" WHERE  data > 0 ORDER BY desc LIMIT 100","570504408325","570504647631","570504920862"
"ua86","oa86","SELECT * FROM ""oa86"" WHERE  data > 112 ORDER BY desc LIMIT 100","570504923656","570505163033","570505434566"
"ua86","oa87","SELECT * FROM ""oa87"" WHERE  data > 393 ORDER BY desc LIMIT 100","570505437060","570505675921","570505947218"
"ua86","oa88","SELECT * FROM ""oa88"" WHERE  data > 358 ORDER BY desc LIMIT 100","570505949829","570506188343","570506460261"
"ua86","oa89","SELECT * FROM ""oa89"" WHERE  data > 43 ORDER BY desc LIMIT 100","570506462843","570506702371","570506975410"
"ua86","oa90","SELECT * FROM ""oa90"" WHERE  data > 147 ORDER BY desc LIMIT 100","570506978026","570507271369","570507548417"
"ua86","oa91","SELECT * FROM ""oa91"" WHERE  data > 186 ORDER BY desc LIMIT 100","570507551130","570507788037","570508070593"
"ua86","oa92","SELECT * FROM ""oa92"" WHERE  data > 32 ORDER BY desc LIMIT 100","570508073347","570508311172","570508585468"
"ua86","oa93","SELECT * FROM ""oa93"" WHERE  data > 23 ORDER BY desc LIMIT 100","570508588094","570508824516","570509097600"
"ua86","oa94","SELECT * FROM ""oa94"" WHERE  data > 241 ORDER BY desc LIMIT 100","570509100226","570509337723","570509611117"
"ua86","oa95","SELECT * FROM ""oa95"" WHERE  data > 17 ORDER BY desc LIMIT 100","570509613677","570509850250","570510124687"
"ua87","oa87","SELECT * FROM ""oa87"" WHERE  data > 497 ORDER BY desc LIMIT 100","570510127402","570510364400","570510639297"
"ua87","oa88","SELECT * FROM ""oa88"" WHERE  data > 95 ORDER BY desc LIMIT 100","570510641891","570510879110","570511152952"
"ua87","oa89","SELECT * FROM ""oa89"" WHERE  data > 336 ORDER BY desc LIMIT 100","570511155556","570511392399","570511666156"
"ua87","oa90","SELECT * FROM ""oa90"" WHERE  data > 137 ORDER BY desc LIMIT 100","570511668700","570511905340","570512186716"
"ua87","oa91","SELECT * FROM ""oa91"" WHERE  data > 303 ORDER BY desc LIMIT 100","570512189401","570512426711","570512700591"
"ua87","oa92","SELECT * FROM ""oa92"" WHERE  data > 20 ORDER BY desc LIMIT 100","570512703026","570512939670","570513212936"
"ua87","oa93","SELECT * FROM ""oa93"" WHERE  data > 12 ORDER BY desc LIMIT 100","570513215508","570513451950","570513725571"
"ua87","oa94","SELECT * FROM ""oa94"" WHERE  data > 202 ORDER BY desc LIMIT 100","570513728125","570513964818","570514236733"
"ua87","oa95","SELECT * FROM ""oa95"" WHERE  data > 444 ORDER BY desc LIMIT 100","570514239226","570514475291","570514748615"
"ua87","oa96","SELECT * FROM ""oa96"" WHERE  data > 236 ORDER BY desc LIMIT 100","570514751243","570514987954","570515261896"
"ua88","oa88","SELECT * FROM ""oa88"" WHERE  data > 492 ORDER BY desc LIMIT 100","570515264565","570515502847","570515777057"
"ua88","oa89","SELECT * FROM ""oa89"" WHERE  data > 142 ORDER BY desc LIMIT 100","570515779741","570516066446","570516401912"
"ua88","oa90","SELECT * FROM ""oa90"" WHERE  data > 462 ORDER BY desc LIMIT 100","570516404767","570516697217","570517073670"
"ua88","oa91","SELECT * FROM ""oa91"" WHERE  data > 369 ORDER BY desc LIMIT 100","570517076254","570517316136","570517589550"
"ua88","oa92","SELECT * FROM ""oa92"" WHERE  data > 81 ORDER BY desc LIMIT 100","570517592166","570517830692","570518102929"
"ua88","oa93","SELECT * FROM ""oa93"" WHERE  data > 191 ORDER BY desc LIMIT 100","570518105562","570518343401","570518614989"
"ua88","oa94","SELECT * FROM ""oa94"" WHERE  data > 356 ORDER BY desc LIMIT 100","570518617562","570518856424","570519127890"
"ua88","oa95","SELECT * FROM ""oa95"" WHERE  data > 78 ORDER BY desc LIMIT 100","570519130585","570519387711","570519659967"
"ua88","oa96","SELECT * FROM ""oa96"" WHERE  data > 42 ORDER BY desc LIMIT 100","570519662579","570519900862","570520178469"
"ua88","oa97","SELECT * FROM ""oa97"" WHERE  data > 229 ORDER BY desc LIMIT 100","570520181092","570520420210","570520691202"
"ua89","oa89","SELECT * FROM ""oa89"" WHERE  data > 11 ORDER BY desc LIMIT 100","570520693931","570520933993","570521204253"
"ua89","oa90","SELECT * FROM ""oa90"" WHERE  data > 369 ORDER BY desc LIMIT 100","570521206730","570521446116","570521718433"
"ua89","oa91","SELECT * FROM ""oa91"" WHERE  data > 376 ORDER BY desc LIMIT 100","570521720928","570521959470","570522230780"
"ua89","oa92","SELECT * FROM ""oa92"" WHERE  data > 121 ORDER BY desc LIMIT 100","570522233228","570522471455","570522742812"
"ua89","oa93","SELECT * FROM ""oa93"" WHERE  data > 305 ORDER BY desc LIMIT 100","570522745338","570522983622","570523255308"
"ua89","oa94","SELECT * FROM ""oa94"" WHERE  data > 161 ORDER BY desc LIMIT 100","570523257890","570523495895","570523766815"
"ua89","oa95","SELECT * FROM ""oa95"" WHERE  data > 481 ORDER BY desc LIMIT 100","570523769317","570524012154","570524284481"
"ua89","oa96","SELECT * FROM ""oa96"" WHERE  data > 477 ORDER BY desc LIMIT 100","570524287193","570524524978","570524799360"
"ua89","oa97","SELECT * FROM ""oa97"" WHERE  data > 52 ORDER BY desc LIMIT 100","570524801850","570525038015","570525310233"
"ua89","oa98","SELECT * FROM ""oa98"" WHERE  data > 325 ORDER BY desc LIMIT 100","570525312916","570525549398","570525823049"
"ua90","oa90","SELECT * FROM ""oa90"" WHERE  data > 101 ORDER BY desc LIMIT 100","570525825776","570526063727","570526336615"
"ua90","oa91","SELECT * FROM ""oa91"" WHERE  data > 75 ORDER BY desc LIMIT 100","570526339256","570526575254","570526849667"
"ua90","oa92","SELECT * FROM ""oa92"" WHERE  data > 443 ORDER BY desc LIMIT 100","570526852168","570527090909","570527365110"
"ua90","oa93","SELECT * FROM ""oa93"" WHERE  data > 442 ORDER BY desc LIMIT 100","570527367752","570527605561","570527878685"
"ua90","oa94","SELECT * FROM ""oa94"" WHERE  data > 132 ORDER BY desc LIMIT 100","570527881361","570528122412","570528396185"
"ua90","oa95","SELECT * FROM ""oa95"" WHERE  data > 147 ORDER BY desc LIMIT 100","570528398748","570528635860","570528908111"
"ua90","oa96","SELECT * FROM ""oa96"" WHERE  data > 66 ORDER BY desc LIMIT 100","570528910678","570529146834","570529420309"
"ua90","oa97","SELECT * FROM ""oa97"" WHERE  data > 469 ORDER BY desc LIMIT 100","570529422872","570529660080","570529934073"
"ua90","oa98","SELECT * FROM ""oa98"" WHERE  data > 103 ORDER BY desc LIMIT 100","570529936652","570530173903","570530446350"
"ua90","oa99","SELECT * FROM ""oa99"" WHERE  data > 152 ORDER BY desc LIMIT 100","570530448923","570530685613","570530959577"
"ua91","oa91","SELECT * FROM ""oa91"" WHERE  data > 39 ORDER BY desc LIMIT 100","570530962215","570531201350","570531475366"
"ua91","oa92","SELECT * FROM ""oa92"" WHERE  data > 152 ORDER BY desc LIMIT 100","570531477989","570531715897","570531989921"
"ua91","oa93","SELECT * FROM ""oa93"" WHERE  data > 398 ORDER BY desc LIMIT 100","570531992597","570532234940","570532509738"
"ua91","oa94","SELECT * FROM ""oa94"" WHERE  data > 439 ORDER BY desc LIMIT 100","570532512323","570532749008","570533023767"
"ua91","oa95","SELECT * FROM ""oa95"" WHERE  data > 182 ORDER BY desc LIMIT 100","570533050090","570533357641","570533661129"
"ua91","oa96","SELECT * FROM ""oa96"" WHERE  data > 474 ORDER BY desc LIMIT 100","570533664109","570533904070","570534178003"
"ua91","oa97","SELECT * FROM ""oa97"" WHERE  data > 122 ORDER BY desc LIMIT 100","570534180604","570534419725","570534691306"
"ua91","oa98","SELECT * FROM ""oa98"" WHERE  data > 191 ORDER BY desc LIMIT 100","570534693893","570534932845","570535204598"
"ua91","oa99","SELECT * FROM ""oa99"" WHERE  data > 85 ORDER BY desc LIMIT 100","570535207232","570535446664","570535718562"
"ua91","oa100","SELECT * FROM ""oa0"" WHERE  data > 227 ORDER BY desc LIMIT 100","570535721328","570535960384","570536292677"
"ua92","oa92","SELECT * FROM ""oa92"" WHERE  data > 437 ORDER BY desc LIMIT 100","570536295700","570536535426","570536808157"
"ua92","oa93","SELECT * FROM ""oa93"" WHERE  data > 163 ORDER BY desc LIMIT 100","570536810780","570537049730","570537322142"
"ua92","oa94","SELECT * FROM ""oa94"" WHERE  data > 129 ORDER BY desc LIMIT 100","570537324739","570537563606","570537835186"
"ua92","oa95","SELECT * FROM ""oa95"" WHERE  data > 114 ORDER BY desc LIMIT 100","570537837891","570538077745","570538348629"
"ua92","oa96","SELECT * FROM ""oa96"" WHERE  data > 59 ORDER BY desc LIMIT 100","570538351167","570538590374","570538862330"
"ua92","oa97","SELECT * FROM ""oa97"" WHERE  data > 294 ORDER BY desc LIMIT 100","570538864982","570539103697","570539375296"
"ua92","oa98","SELECT * FROM ""oa98"" WHERE  data > 78 ORDER BY desc LIMIT 100","570539377794","570539617277","570539889591"
"ua92","oa99","SELECT * FROM ""oa99"" WHERE  data > 16 ORDER BY desc LIMIT 100","570539892251","570540135720","570540407917"
"ua92","oa100","SELECT * FROM ""oa0"" WHERE  data > 111 ORDER BY desc LIMIT 100","570540410663","570540649921","570540922651"
"ua92","oa101","SELECT * FROM ""oa1"" WHERE  data > 309 ORDER BY desc LIMIT 100","570540925300","570541164146","570541437041"
"ua93","oa93","SELECT * FROM ""oa93"" WHERE  data > 61 ORDER BY desc LIMIT 100","570541439719","570541679125","570541952352"
"ua93","oa94","SELECT * FROM ""oa94"" WHERE  data > 226 ORDER BY desc LIMIT 100","570541954924","570542193988","570542468341"
"ua93","oa95","SELECT * FROM ""oa95"" WHERE  data > 24 ORDER BY desc LIMIT 100","570542470968","570542707929","570542981609"
"ua93","oa96","SELECT * FROM ""oa96"" WHERE  data > 190 ORDER BY desc LIMIT 100","570542984239","570543222051","570543496745"
"ua93","oa97","SELECT * FROM ""oa97"" WHERE  data > 272 ORDER BY desc LIMIT 100","570543499382","570543735680","570544014113"
"ua93","oa98","SELECT * FROM ""oa98"" WHERE  data > 30 ORDER BY desc LIMIT 100","570544016791","570544290964","570544564611"
"ua93","oa99","SELECT * FROM ""oa99"" WHERE  data > 6 ORDER BY desc LIMIT 100","570544567260","570544804176","570545077590"
"ua93","oa100","SELECT * FROM ""oa0"" WHERE  data > 364 ORDER BY desc LIMIT 100","570545080268","570545317938","570545591837"
"ua93","oa101","SELECT * FROM ""oa1"" WHERE  data > 463 ORDER BY desc LIMIT 100","570545594573","570545832127","570546105420"
"ua93","oa102","SELECT * FROM ""oa2"" WHERE  data > 307 ORDER BY desc LIMIT 100","570546107992","570546344387","570546618399"
"ua94","oa94","SELECT * FROM ""oa94"" WHERE  data > 106 ORDER BY desc LIMIT 100","570546621095","570546858640","570547133985"
"ua94","oa95","SELECT * FROM ""oa95"" WHERE  data > 256 ORDER BY desc LIMIT 100","570547136559","570547374129","570547647617"
"ua94","oa96","SELECT * FROM ""oa96"" WHERE  data > 315 ORDER BY desc LIMIT 100","570547650175","570547886699","570548203600"
"ua94","oa97","SELECT * FROM ""oa97"" WHERE  data > 477 ORDER BY desc LIMIT 100","570548206198","570548443266","570548716897"
"ua94","oa98","SELECT * FROM ""oa98"" WHERE  data > 221 ORDER BY desc LIMIT 100","570548719441","570548956039","570549228523"
"ua94","oa99","SELECT * FROM ""oa99"" WHERE  data > 427 ORDER BY desc LIMIT 100","570549231134","570549468111","570549741740"
"ua94","oa100","SELECT * FROM ""oa0"" WHERE  data > 88 ORDER BY desc LIMIT 100","570549744354","570549980506","570550254270"
"ua94","oa101","SELECT * FROM ""oa1"" WHERE  data > 157 ORDER BY desc LIMIT 100","570550256925","570550493549","570550767512"
"ua94","oa102","SELECT * FROM ""oa2"" WHERE  data > 284 ORDER BY desc LIMIT 100","570550770075","570551006875","570551281352"
"ua94","oa103","SELECT * FROM ""oa3"" WHERE  data > 67 ORDER BY desc LIMIT 100","570551283867","570551522295","570551794152"
"ua95","oa95","SELECT * FROM ""oa95"" WHERE  data > 440 ORDER BY desc LIMIT 100","570551796818","570552063108","570552353179"
"ua95","oa96","SELECT * FROM ""oa96"" WHERE  data > 395 ORDER BY desc LIMIT 100","570552355869","570552595567","570552883924"
"ua95","oa97","SELECT * FROM ""oa97"" WHERE  data > 350 ORDER BY desc LIMIT 100","570552886410","570553124808","570553396221"
"ua95","oa98","SELECT * FROM ""oa98"" WHERE  data > 104 ORDER BY desc LIMIT 100","570553398730","570553637386","570553908822"
"ua95","oa99","SELECT * FROM ""oa99"" WHERE  data > 486 ORDER BY desc LIMIT 100","570553911476","570554151338","570554424039"
"ua95","oa100","SELECT * FROM ""oa0"" WHERE  data > 107 ORDER BY desc LIMIT 100","570554426739","570554665706","570554937952"
"ua95","oa101","SELECT * FROM ""oa1"" WHERE  data > 419 ORDER BY desc LIMIT 100","570554940526","570555178853","570555450510"
"ua95","oa102","SELECT * FROM ""oa2"" WHERE  data > 375 ORDER BY desc LIMIT 100","570555453102","570555692046","570555963571"
"ua95","oa103","SELECT * FROM ""oa3"" WHERE  data > 84 ORDER BY desc LIMIT 100","570555966136","570556247666","570556522019"
"ua95","oa104","SELECT * FROM ""oa4"" WHERE  data > 165 ORDER BY desc LIMIT 100","570556524623","570556763805","570557035711"
"ua96","oa96","SELECT * FROM ""oa96"" WHERE  data > 6 ORDER BY desc LIMIT 100","570557038567","570557279182","570557552410"
"ua96","oa97","SELECT * FROM ""oa97"" WHERE  data > 17 ORDER BY desc LIMIT 100","570557555089","570557793766","570558064797"
"ua96","oa98","SELECT * FROM ""oa98"" WHERE  data > 246 ORDER BY desc LIMIT 100","570558067561","570558307167","570558578641"
"ua96","oa99","SELECT * FROM ""oa99"" WHERE  data > 116 ORDER BY desc LIMIT 100","570558581208","570558819471","570559091728"
"ua96","oa100","SELECT * FROM ""oa0"" WHERE  data > 97 ORDER BY desc LIMIT 100","570559094366","570559333404","570559608208"
"ua96","oa101","SELECT * FROM ""oa1"" WHERE  data > 319 ORDER BY desc LIMIT 100","570559610730","570559847243","570560129336"
"ua96","oa102","SELECT * FROM ""oa2"" WHERE  data > 1 ORDER BY desc LIMIT 100","570560132220","570560370516","570560645404"
"ua96","oa103","SELECT * FROM ""oa3"" WHERE  data > 286 ORDER BY desc LIMIT 100","570560647994","570560884873","570561157905"
"ua96","oa104","SELECT * FROM ""oa4"" WHERE  data > 56 ORDER BY desc LIMIT 100","570561160427","570561397048","570561670310"
"ua96","oa105","SELECT * FROM ""oa5"" WHERE  data > 151 ORDER BY desc LIMIT 100","570561672841","570561909824","570562182627"
"ua97","oa97","SELECT * FROM ""oa97"" WHERE  data > 121 ORDER BY desc LIMIT 100","570562185325","570562423176","570562696058"
"ua97","oa98","SELECT * FROM ""oa98"" WHERE  data > 310 ORDER BY desc LIMIT 100","570562698719","570562935337","570563207037"
"ua97","oa99","SELECT * FROM ""oa99"" WHERE  data > 368 ORDER BY desc LIMIT 100","570563209584","570563445959","570563719192"
"ua97","oa100","SELECT * FROM ""oa0"" WHERE  data > 167 ORDER BY desc LIMIT 100","570563721727","570563958323","570564236759"
"ua97","oa101","SELECT * FROM ""oa1"" WHERE  data > 494 ORDER BY desc LIMIT 100","570564239389","570564476545","570564751255"
"ua97","oa102","SELECT * FROM ""oa2"" WHERE  data > 129 ORDER BY desc LIMIT 100","570564753764","570564990235","570565263784"
"ua97","oa103","SELECT * FROM ""oa3"" WHERE  data > 123 ORDER BY desc LIMIT 100","570565266341","570565502277","570565775442"
"ua97","oa104","SELECT * FROM ""oa4"" WHERE  data > 485 ORDER BY desc LIMIT 100","570565777919","570566013730","570566286786"
"ua97","oa105","SELECT * FROM ""oa5"" WHERE  data > 393 ORDER BY desc LIMIT 100","570566289261","570566526211","570566798907"
"ua97","oa106","SELECT * FROM ""oa6"" WHERE  data > 90 ORDER BY desc LIMIT 100","570566821319","570567117193","570567413125"
"ua98","oa98","SELECT * FROM ""oa98"" WHERE  data > 122 ORDER BY desc LIMIT 100","570567416451","570567655393","570567929160"
"ua98","oa99","SELECT * FROM ""oa99"" WHERE  data > 194 ORDER BY desc LIMIT 100","570567931878","570568175113","570568450527"
"ua98","oa100","SELECT * FROM ""oa0"" WHERE  data > 287 ORDER BY desc LIMIT 100","570568453301","570568691862","570568963772"
"ua98","oa101","SELECT * FROM ""oa1"" WHERE  data > 109 ORDER BY desc LIMIT 100","570568966379","570569205167","570569493342"
"ua98","oa102","SELECT * FROM ""oa2"" WHERE  data > 31 ORDER BY desc LIMIT 100","570569495862","570569735017","570570007542"
"ua98","oa103","SELECT * FROM ""oa3"" WHERE  data > 493 ORDER BY desc LIMIT 100","570570010151","570570249141","570570520009"
"ua98","oa104","SELECT * FROM ""oa4"" WHERE  data > 330 ORDER BY desc LIMIT 100","570570522606","570570760619","570571030659"
"ua98","oa105","SELECT * FROM ""oa5"" WHERE  data > 406 ORDER BY desc LIMIT 100","570571033199","570571271665","570571542897"
"ua98","oa106","SELECT * FROM ""oa6"" WHERE  data > 132 ORDER BY desc LIMIT 100","570571545343","570571784088","570572096940"
"ua98","oa107","SELECT * FROM ""oa7"" WHERE  data > 345 ORDER BY desc LIMIT 100","570572099563","570572338491","570572610151"
"ua99","oa99","SELECT * FROM ""oa99"" WHERE  data > 253 ORDER BY desc LIMIT 100","570572612829","570572853259","570573126853"
"ua99","oa100","SELECT * FROM ""oa0"" WHERE  data > 383 ORDER BY desc LIMIT 100","570573129528","570573369357","570573640796"
"ua99","oa101","SELECT * FROM ""oa1"" WHERE  data > 308 ORDER BY desc LIMIT 100","570573643431","570573882395","570574153612"
"ua99","oa102","SELECT * FROM ""oa2"" WHERE  data > 67 ORDER BY desc LIMIT 100","570574156213","570574395072","570574667650"
"ua99","oa103","SELECT * FROM ""oa3"" WHERE  data > 239 ORDER BY desc LIMIT 100","570574670313","570574909023","570575179643"
"ua99","oa104","SELECT * FROM ""oa4"" WHERE  data > 462 ORDER BY desc LIMIT 100","570575182101","570575420936","570575692165"
"ua99","oa105","SELECT * FROM ""oa5"" WHERE  data > 265 ORDER BY desc LIMIT 100","570575694774","570575933007","570576209978"
"ua99","oa106","SELECT * FROM ""oa6"" WHERE  data > 206 ORDER BY desc LIMIT 100","570576212562","570576451333","570576723085"
"ua99","oa107","SELECT * FROM ""oa7"" WHERE  data > 364 ORDER BY desc LIMIT 100","570576725561","570576963775","570577237050"
"ua99","oa108","SELECT * FROM ""oa8"" WHERE  data > 388 ORDER BY desc LIMIT 100","570577239548","570577476342","570577749162"
"ua100","oa100","SELECT * FROM ""oa0"" WHERE  data > 120 ORDER BY desc LIMIT 100","570577751843","570577989723","570578262760"
"ua100","oa101","SELECT * FROM ""oa1"" WHERE  data > 192 ORDER BY desc LIMIT 100","570578265479","570578501960","570578773130"
"ua100","oa102","SELECT * FROM ""oa2"" WHERE  data > 256 ORDER BY desc LIMIT 100","570578775606","570579011542","570579284452"
"ua100","oa103","SELECT * FROM ""oa3"" WHERE  data > 499 ORDER BY desc LIMIT 100","570579286912","570579522866","570579795173"
"ua100","oa104","SELECT * FROM ""oa4"" WHERE  data > 346 ORDER BY desc LIMIT 100","570579797765","570580059168","570580348688"
"ua100","oa105","SELECT * FROM ""oa5"" WHERE  data > 281 ORDER BY desc LIMIT 100","570580351294","570580587124","570580859716"
"ua100","oa106","SELECT * FROM ""oa6"" WHERE  data > 369 ORDER BY desc LIMIT 100","570580862309","570581098663","570581371538"
"ua100","oa107","SELECT * FROM ""oa7"" WHERE  data > 466 ORDER BY desc LIMIT 100","570581374138","570581610102","570581882058"
"ua100","oa108","SELECT * FROM ""oa8"" WHERE  data > 339 ORDER BY desc LIMIT 100","570581884609","570582121319","570582395085"
"ua100","oa109","SELECT * FROM ""oa9"" WHERE  data > 487 ORDER BY desc LIMIT 100","570582397618","570582633910","570582906476"
"ua0","oa0","SELECT * FROM ""oa0"" WHERE  data > 472 ORDER BY desc LIMIT 100","570582909275","570583146264","570583419043"
"ua0","oa1","SELECT * FROM ""oa1"" WHERE  data > 192 ORDER BY desc LIMIT 100","570583421710","570583695685","570583972972"
"ua0","oa2","SELECT * FROM ""oa2"" WHERE  data > 381 ORDER BY desc LIMIT 100","570583975556","570584329144","570584711050"
"ua0","oa3","SELECT * FROM ""oa3"" WHERE  data > 104 ORDER BY desc LIMIT 100","570584713940","570584950203","570585223793"
